,rank_id,team,team_abbr,rank,points
3,id10214,Italy,ITA,4,1165
4,id10214,Colombia,COL,5,1164
5,id10214,England,ENG,6,1151
6,id10214,Portugal,POR,7,1144
7,id10214,Netherlands,NED,8,1124
8,id10214,Russia,RUS,9,1070
9,id10214,Croatia,CRO,10,1064
10,id10214,Greece,GRE,11,1033
11,id10214,Switzerland,SUI,12,1004
12,id10214,Ecuador,ECU,13,999
13,id10214,Côte d'Ivoire,CIV,14,995
14,id10214,Mexico,MEX,15,994
15,id10214,Uruguay,URU,16,975
16,id10214,France,FRA,17,949
17,id10214,Brazil,BRA,18,946
18,id10214,Algeria,ALG,19,887
19,id10214,Sweden,SWE,20,870
20,id10214,Belgium,BEL,21,868
21,id10214,Japan,JPN,22,840
22,id10214,Denmark,DEN,23,821
23,id10214,Norway,NOR,24,810
24,id10214,Mali,MLI,25,809
25,id10214,Chile,CHI,26,793
26,id10214,Bosnia and Herzegovina,BIH,27,788
27,id10214,USA,USA,28,782
28,id10214,Czech Republic,CZE,29,781
29,id10214,Ghana,GHA,30,777
30,id10214,Montenegro,MNE,31,756
31,id10214,Hungary,HUN,32,750
32,id10214,Romania,ROU,33,700
33,id10214,Zambia,ZAM,34,697
34,id10214,Korea Republic,KOR,35,686
35,id10214,Australia,AUS,36,668
36,id10214,Paraguay,PAR,37,666
37,id10214,Serbia,SRB,38,659
38,id10214,Haiti,HAI,39,650
39,id10214,Turkey,TUR,40,627
40,id10214,Egypt,EGY,41,615
41,id10214,Bolivia,BOL,42,609
42,id10214,Gabon,GAB,42,609
43,id10214,Republic of Ireland,IRL,42,609
44,id10214,Tunisia,TUN,45,606
45,id10214,Peru,PER,46,603
46,id10214,Slovakia,SVK,47,595
47,id10214,Ukraine,UKR,47,595
48,id10214,Slovenia,SVN,49,591
49,id10214,Bulgaria,BUL,50,585
50,id10214,Panama,PAN,51,582
51,id10214,Central African Republic,CTA,52,581
52,id10214,Nigeria,NGA,52,581
53,id10214,Libya,LBY,54,572
54,id10214,Poland,POL,55,553
55,id10214,Jamaica,JAM,56,552
56,id10214,Venezuela,VEN,57,551
57,id10214,Honduras,HON,58,540
58,id10214,Iran,IRN,59,532
59,id10214,Guinea,GUI,60,527
60,id10214,Cameroon,CMR,61,523
61,id10214,Sierra Leone,SLE,62,521
62,id10214,Albania,ALB,63,518
63,id10214,Canada,CAN,64,517
64,id10214,Belarus,BLR,65,516
65,id10214,Costa Rica,CRC,66,515
66,id10214,Uzbekistan,UZB,67,513
67,id10214,Trinidad and Tobago,TRI,68,507
68,id10214,Cape Verde Islands,CPV,69,498
69,id10214,Austria,AUT,70,492
70,id10214,Togo,TOG,71,491
71,id10214,Scotland,SCO,72,490
72,id10214,Georgia,GEO,73,481
73,id10214,Morocco,MAR,74,466
74,id10214,Armenia,ARM,75,457
75,id10214,Benin,BEN,75,457
76,id10214,Senegal,SEN,77,455
77,id10214,Israel,ISR,78,454
78,id10214,Equatorial Guinea,EQG,79,439
79,id10214,Guatemala,GUA,80,438
80,id10214,FYR Macedonia,MKD,81,436
81,id10214,Wales,WAL,82,435
82,id10214,Finland,FIN,83,431
83,id10214,Angola,ANG,84,428
84,id10214,Uganda,UGA,84,428
85,id10214,Estonia,EST,86,425
86,id10214,South Africa,RSA,87,416
87,id10214,China PR,CHN,88,410
88,id10214,Burkina Faso,BFA,89,408
89,id10214,Iceland,ISL,90,392
90,id10214,New Zealand,NZL,91,390
91,id10214,Iraq,IRQ,92,385
92,id10214,Dominican Republic,DOM,93,378
93,id10214,Jordan,JOR,94,375
94,id10214,Oman,OMA,95,369
95,id10214,Northern Ireland,NIR,96,367
96,id10214,United Arab Emirates,UAE,96,367
97,id10214,Qatar,QAT,98,365
98,id10214,Korea DPR,PRK,99,361
99,id10214,Cuba,CUB,100,355
100,id10214,Sudan,SDN,101,349
101,id10214,Zimbabwe,ZIM,101,349
102,id10214,El Salvador,SLV,103,348
103,id10214,Burundi,BDI,104,342
104,id10214,Niger,NIG,105,335
105,id10214,Latvia,LVA,106,334
106,id10214,Congo DR,COD,107,332
107,id10214,New Caledonia,NCL,108,330
108,id10214,Congo,CGO,109,325
109,id10214,Ethiopia,ETH,110,323
110,id10214,Malawi,MWI,111,318
111,id10214,Liberia,LBR,112,312
112,id10214,Mozambique,MOZ,112,312
113,id10214,Suriname,SUR,114,311
114,id10214,Antigua and Barbuda,ATG,115,293
115,id10214,Lithuania,LTU,116,284
116,id10214,Kuwait,KUW,117,281
117,id10214,Azerbaijan,AZE,118,277
118,id10214,Bahrain,BHR,119,275
119,id10214,São Tomé e Príncipe,STP,119,275
120,id10214,Botswana,BOT,121,274
121,id10214,Namibia,NAM,121,274
122,id10214,St. Kitts and Nevis,SKN,123,271
123,id10214,Guyana,GUY,124,267
124,id10214,St. Vincent and the Grenadines,VIN,125,266
125,id10214,Saudi Arabia,KSA,126,264
126,id10214,Lebanon,LIB,127,259
127,id10214,Moldova,MDA,128,255
128,id10214,Turkmenistan,TKM,129,254
129,id10214,Tanzania,TAN,130,253
130,id10214,Vietnam,VIE,131,251
131,id10214,Cyprus,CYP,132,248
132,id10214,Puerto Rico,PUR,132,248
133,id10214,Kenya,KEN,134,246
134,id10214,Rwanda,RWA,134,246
135,id10214,Tajikistan,TJK,136,233
136,id10214,Thailand,THA,136,233
137,id10214,Grenada,GRN,138,222
138,id10214,Tahiti,TAH,139,215
139,id10214,Chad,CHA,140,212
140,id10214,Gambia,GAM,141,206
141,id10214,Kazakhstan,KAZ,142,200
142,id10214,Barbados,BRB,143,197
143,id10214,Syria,SYR,144,186
144,id10214,Nicaragua,NCA,145,180
145,id10214,Malta,MLT,146,178
146,id10214,Philippines,PHI,147,174
147,id10214,Luxembourg,LUX,148,172
148,id10214,St. Lucia,LCA,149,168
149,id10214,Solomon Islands,SOL,150,166
150,id10214,Aruba,ARU,151,163
151,id10214,Palestine,PLE,152,152
152,id10214,Faroe Islands,FRO,153,151
153,id10214,Liechtenstein,LIE,154,146
154,id10214,Singapore,SIN,154,146
155,id10214,Indonesia,IDN,156,143
156,id10214,Bermuda,BER,157,139
157,id10214,Malaysia,MAS,158,133
158,id10214,Lesotho,LES,159,130
159,id10214,Maldives,MDV,159,130
160,id10214,Dominica,DMA,161,124
161,id10214,Myanmar,MYA,162,114
162,id10214,Hong Kong,HKG,163,112
163,id10214,Yemen,YEM,164,108
164,id10214,Vanuatu,VAN,165,99
165,id10214,India,IND,166,96
166,id10214,Belize,BLZ,167,92
167,id10214,Bangladesh,BAN,168,90
168,id10214,Chinese Taipei,TPE,169,85
169,id10214,Fiji,FIJ,169,85
170,id10214,Laos,LAO,171,83
171,id10214,Nepal,NEP,171,83
172,id10214,Samoa,SAM,173,74
173,id10214,Bahamas,BAH,174,66
174,id10214,Guinea-Bissau,GNB,174,66
175,id10214,Montserrat,MSR,174,66
176,id10214,Curaçao,CUW,177,65
177,id10214,Swaziland,SWZ,178,61
178,id10214,Madagascar,MAD,179,55
179,id10214,Mongolia,MNG,179,55
180,id10214,Guam,GUM,181,53
181,id10214,Brunei Darussalam,BRU,182,52
182,id10214,Timor-Leste,TLS,182,52
183,id10214,Cambodia,CAM,184,50
184,id10214,Tonga,TGA,185,44
185,id10214,Afghanistan,AFG,186,39
186,id10214,US Virgin Islands,VIR,186,39
187,id10214,Papua New Guinea,PNG,188,38
188,id10214,Pakistan,PAK,189,37
189,id10214,Sri Lanka,SRI,190,36
190,id10214,British Virgin Islands,VGB,191,34
191,id10214,Cayman Islands,CAY,192,33
192,id10214,American Samoa,ASA,193,30
193,id10214,Comoros,COM,194,29
194,id10214,Somalia,SOM,195,27
195,id10214,Eritrea,ERI,196,24
196,id10214,Seychelles,SEY,196,24
197,id10214,Macau,MAC,198,23
198,id10214,Kyrgyz Republic,KGZ,199,20
199,id10214,South Sudan,SSD,199,20
200,id10214,Cook Islands,COK,201,16
201,id10214,Djibouti,DJI,202,13
202,id10214,Mauritius,MRI,202,13
203,id10214,Andorra,AND,204,11
204,id10214,Anguilla,AIA,205,4
205,id10214,Mauritania,MTN,206,3
206,id10214,Bhutan,BHU,207,0
207,id10214,San Marino,SMR,207,0
208,id10214,Turks and Caicos Islands,TCA,207,0
0,id10172,Spain,ESP,1,1564
1,id10172,Germany,GER,2,1421
2,id10172,Argentina,ARG,3,1349
3,id10172,Portugal,POR,4,1178
4,id10172,Italy,ITA,5,1169
5,id10172,England,ENG,6,1167
6,id10172,Netherlands,NED,7,1128
7,id10172,Colombia,COL,8,1110
8,id10172,Russia,RUS,9,1084
9,id10172,Croatia,CRO,10,1078
10,id10172,Uruguay,URU,11,1047
11,id10172,Greece,GRE,12,1004
12,id10172,Brazil,BRA,13,994
13,id10172,Mexico,MEX,14,984
14,id10172,Côte d'Ivoire,CIV,15,974
15,id10172,Switzerland,SUI,16,966
16,id10172,Ecuador,ECU,17,951
17,id10172,France,FRA,18,938
18,id10172,Algeria,ALG,19,907
19,id10172,Belgium,BEL,20,881
20,id10172,Chile,CHI,21,853
21,id10172,Denmark,DEN,22,851
22,id10172,Sweden,SWE,23,826
23,id10172,Japan,JPN,24,810
24,id10172,Czech Republic,CZE,25,806
25,id10172,Norway,NOR,26,778
26,id10172,USA,USA,27,776
27,id10172,Mali,MLI,28,772
28,id10172,Ghana,GHA,29,762
29,id10172,Hungary,HUN,30,753
30,id10172,Bosnia and Herzegovina,BIH,31,746
31,id10172,Korea Republic,KOR,32,728
32,id10172,Australia,AUS,33,719
33,id10172,Montenegro,MNE,34,691
34,id10172,Paraguay,PAR,35,690
35,id10172,Republic of Ireland,IRL,36,682
36,id10172,Romania,ROU,37,669
37,id10172,Turkey,TUR,38,639
38,id10172,Zambia,ZAM,39,633
39,id10172,Bulgaria,BUL,40,627
40,id10172,Egypt,EGY,40,627
41,id10172,Serbia,SRB,42,626
42,id10172,Slovakia,SVK,43,619
43,id10172,Iran,IRN,44,611
44,id10172,Peru,PER,44,611
45,id10172,Panama,PAN,46,609
46,id10172,Tunisia,TUN,46,609
47,id10172,Venezuela,VEN,48,600
48,id10172,Slovenia,SVN,49,593
49,id10172,Jamaica,JAM,50,586
50,id10172,Bolivia,BOL,51,585
51,id10172,Central African Republic,CTA,52,581
52,id10172,Gabon,GAB,52,581
53,id10172,Poland,POL,54,579
54,id10172,Ukraine,UKR,55,575
55,id10172,Honduras,HON,56,572
56,id10172,Haiti,HAI,57,553
57,id10172,Nigeria,NGA,57,553
58,id10172,Libya,LBY,59,545
59,id10172,Canada,CAN,60,526
60,id10172,Sierra Leone,SLE,61,521
61,id10172,Cameroon,CMR,62,520
62,id10172,Cape Verde Islands,CPV,63,511
63,id10172,Costa Rica,CRC,64,509
64,id10172,Georgia,GEO,65,499
65,id10172,Wales,WAL,66,497
66,id10172,Albania,ALB,67,496
67,id10172,Austria,AUT,68,492
68,id10172,Uzbekistan,UZB,69,490
69,id10172,Scotland,SCO,70,488
70,id10172,Guinea,GUI,71,485
71,id10172,Morocco,MAR,72,482
72,id10172,Togo,TOG,73,479
73,id10172,Belarus,BLR,74,478
74,id10172,Senegal,SEN,75,471
75,id10172,Guatemala,GUA,76,467
76,id10172,Benin,BEN,77,457
77,id10172,Israel,ISR,78,452
78,id10172,Angola,ANG,79,446
79,id10172,Trinidad and Tobago,TRI,79,446
80,id10172,Korea DPR,PRK,81,445
81,id10172,Armenia,ARM,82,444
82,id10172,FYR Macedonia,MKD,83,431
83,id10172,Estonia,EST,84,430
84,id10172,South Africa,RSA,84,430
85,id10172,Oman,OMA,86,428
86,id10172,Uganda,UGA,86,428
87,id10172,China PR,CHN,88,424
88,id10172,Burkina Faso,BFA,89,423
89,id10172,Jordan,JOR,90,420
90,id10172,Finland,FIN,91,411
91,id10172,Dominican Republic,DOM,92,406
92,id10172,New Zealand,NZL,93,404
93,id10172,El Salvador,SLV,94,402
94,id10172,Equatorial Guinea,EQG,95,397
95,id10172,Iceland,ISL,96,392
96,id10172,Iraq,IRQ,97,390
97,id10172,Zimbabwe,ZIM,98,383
98,id10172,Congo DR,COD,99,360
99,id10172,Northern Ireland,NIR,100,356
100,id10172,Malawi,MWI,101,337
101,id10172,Ethiopia,ETH,102,333
102,id10172,Sudan,SDN,102,333
103,id10172,New Caledonia,NCL,104,330
104,id10172,Qatar,QAT,104,330
105,id10172,St. Kitts and Nevis,SKN,106,327
106,id10172,Niger,NIG,107,324
107,id10172,Latvia,LVA,108,322
108,id10172,United Arab Emirates,UAE,109,320
109,id10172,Kuwait,KUW,110,318
110,id10172,Mozambique,MOZ,110,318
111,id10172,Lebanon,LIB,112,313
112,id10172,Saudi Arabia,KSA,112,313
113,id10172,Liberia,LBR,114,312
114,id10172,Congo,CGO,115,309
115,id10172,Guyana,GUY,116,305
116,id10172,Botswana,BOT,117,299
117,id10172,Namibia,NAM,117,299
118,id10172,Lithuania,LTU,119,296
119,id10172,Chad,CHA,120,282
120,id10172,Antigua and Barbuda,ATG,121,281
121,id10172,Rwanda,RWA,122,280
122,id10172,Azerbaijan,AZE,123,277
123,id10172,Bahrain,BHR,124,270
124,id10172,Suriname,SUR,125,265
125,id10172,St. Vincent and the Grenadines,VIN,126,263
126,id10172,Cyprus,CYP,127,258
127,id10172,Burundi,BDI,128,255
128,id10172,Turkmenistan,TKM,129,254
129,id10172,Kenya,KEN,130,248
130,id10172,Puerto Rico,PUR,130,248
131,id10172,Moldova,MDA,132,241
132,id10172,São Tomé e Príncipe,STP,133,240
133,id10172,Tanzania,TAN,134,237
134,id10172,Bermuda,BER,135,235
135,id10172,Nicaragua,NCA,136,233
136,id10172,Tajikistan,TJK,137,225
137,id10172,Vietnam,VIE,138,217
138,id10172,Tahiti,TAH,139,215
139,id10172,Kazakhstan,KAZ,140,200
140,id10172,Cuba,CUB,141,198
141,id10172,Gambia,GAM,142,186
142,id10172,Philippines,PHI,143,184
143,id10172,Belize,BLZ,144,179
144,id10172,Luxembourg,LUX,144,179
145,id10172,Thailand,THA,152,160
146,id10172,St. Lucia,LCA,146,175
147,id10172,Syria,SYR,147,172
148,id10172,Palestine,PLE,148,168
149,id10172,Grenada,GRN,149,166
150,id10172,Malta,MLT,149,166
151,id10172,Solomon Islands,SOL,149,166
152,id10172,Barbados,BRB,153,158
153,id10172,Aruba,ARU,154,154
154,id10172,Dominica,DMA,155,151
155,id10172,Myanmar,MYA,156,149
156,id10172,Liechtenstein,LIE,157,147
157,id10172,Lesotho,LES,158,140
158,id10172,Faroe Islands,FRO,159,138
159,id10172,Maldives,MDV,160,135
160,id10172,Curaçao,CUW,161,134
161,id10172,Yemen,YEM,162,131
162,id10172,Malaysia,MAS,163,127
163,id10172,Singapore,SIN,163,127
164,id10172,Indonesia,IDN,165,124
165,id10172,Samoa,SAM,165,124
166,id10172,Afghanistan,AFG,167,121
167,id10172,Fiji,FIJ,167,121
168,id10172,India,IND,169,116
169,id10172,Nepal,NEP,169,116
170,id10172,Bangladesh,BAN,171,114
171,id10172,Hong Kong,HKG,172,108
172,id10172,Madagascar,MAD,173,106
173,id10172,Vanuatu,VAN,174,99
174,id10172,Guinea-Bissau,GNB,175,98
175,id10172,Chinese Taipei,TPE,176,90
176,id10172,Tonga,TGA,177,87
177,id10172,American Samoa,ASA,179,85
178,id10172,Laos,LAO,177,87
179,id10172,Pakistan,PAK,180,72
180,id10172,Guam,GUM,181,71
181,id10172,Sri Lanka,SRI,182,68
182,id10172,Bahamas,BAH,183,66
183,id10172,Montserrat,MSR,183,66
184,id10172,Swaziland,SWZ,185,56
185,id10172,Mongolia,MNG,186,55
186,id10172,Brunei Darussalam,BRU,187,52
187,id10172,Timor-Leste,TLS,187,52
188,id10172,Cayman Islands,CAY,189,51
189,id10172,US Virgin Islands,VIR,190,50
190,id10172,Cambodia,CAM,191,49
191,id10172,Eritrea,ERI,192,45
192,id10172,Somalia,SOM,193,43
193,id10172,Seychelles,SEY,194,39
194,id10172,Papua New Guinea,PNG,195,38
195,id10172,Comoros,COM,196,36
196,id10172,British Virgin Islands,VGB,197,34
197,id10172,Cook Islands,COK,198,28
198,id10172,Macau,MAC,199,22
199,id10172,Kyrgyz Republic,KGZ,200,20
200,id10172,South Sudan,SSD,200,20
201,id10172,Djibouti,DJI,202,17
202,id10172,Andorra,AND,203,13
203,id10172,Mauritius,MRI,203,13
204,id10172,Anguilla,AIA,205,4
205,id10172,Mauritania,MTN,206,3
206,id10172,Bhutan,BHU,207,0
207,id10172,San Marino,SMR,207,0
208,id10172,Turks and Caicos Islands,TCA,207,0
0,id10137,Spain,ESP,1,1611
1,id10137,Germany,GER,2,1459
2,id10137,Portugal,POR,3,1259
3,id10137,Argentina,ARG,4,1208
4,id10137,England,ENG,5,1196
5,id10137,Netherlands,NED,6,1141
6,id10137,Uruguay,URU,7,1140
7,id10137,Italy,ITA,8,1106
8,id10137,Colombia,COL,9,1102
9,id10137,Greece,GRE,10,1029
10,id10137,Croatia,CRO,11,1023
11,id10137,Russia,RUS,12,1014
12,id10137,France,FRA,13,1011
13,id10137,Brazil,BRA,14,1001
14,id10137,Switzerland,SUI,15,983
15,id10137,Côte d'Ivoire,CIV,16,951
16,id10137,Chile,CHI,17,948
17,id10137,Denmark,DEN,18,944
18,id10137,Mexico,MEX,19,925
19,id10137,Ecuador,ECU,20,902
20,id10137,Sweden,SWE,21,859
21,id10137,Czech Republic,CZE,22,837
22,id10137,Japan,JPN,23,818
23,id10137,Algeria,ALG,24,802
24,id10137,Korea Republic,KOR,25,776
25,id10137,Norway,NOR,26,764
26,id10137,Mali,MLI,27,759
27,id10137,Republic of Ireland,IRL,28,757
28,id10137,Bosnia and Herzegovina,BIH,29,740
29,id10137,Belgium,BEL,30,723
30,id10137,Ghana,GHA,31,722
31,id10137,USA,USA,32,720
32,id10137,Serbia,SRB,33,706
33,id10137,Australia,AUS,34,702
34,id10137,Slovenia,SVN,35,694
35,id10137,Turkey,TUR,36,689
36,id10137,Peru,PER,37,681
37,id10137,Paraguay,PAR,38,665
38,id10137,Venezuela,VEN,39,635
39,id10137,Egypt,EGY,40,634
40,id10137,Zambia,ZAM,41,631
41,id10137,Ukraine,UKR,42,630
42,id10137,Panama,PAN,43,625
43,id10137,Montenegro,MNE,44,623
44,id10137,Tunisia,TUN,45,620
45,id10137,Romania,ROU,46,619
46,id10137,Gabon,GAB,47,610
47,id10137,Slovakia,SVK,48,608
48,id10137,Central African Republic,CTA,49,593
49,id10137,Hungary,HUN,49,593
50,id10137,Cape Verde Islands,CPV,51,587
51,id10137,Jamaica,JAM,52,583
52,id10137,Libya,LBY,53,578
53,id10137,Poland,POL,54,573
54,id10137,Bulgaria,BUL,55,565
55,id10137,Scotland,SCO,56,556
56,id10137,Wales,WAL,57,551
57,id10137,Iran,IRN,58,549
58,id10137,Austria,AUT,59,528
59,id10137,Haiti,HAI,60,524
60,id10137,Canada,CAN,61,516
61,id10137,Guinea,GUI,62,515
62,id10137,Nigeria,NGA,63,511
63,id10137,Armenia,ARM,64,503
64,id10137,Georgia,GEO,65,501
65,id10137,Honduras,HON,66,500
66,id10137,Sierra Leone,SLE,67,499
67,id10137,Senegal,SEN,68,492
68,id10137,Estonia,EST,69,485
69,id10137,Uzbekistan,UZB,70,479
70,id10137,Cameroon,CMR,71,475
71,id10137,Bolivia,BOL,72,465
72,id10137,Costa Rica,CRC,72,465
73,id10137,Benin,BEN,74,453
74,id10137,Morocco,MAR,75,451
75,id10137,South Africa,RSA,76,448
76,id10137,Trinidad and Tobago,TRI,77,442
77,id10137,El Salvador,SLV,78,441
78,id10137,Jordan,JOR,78,441
79,id10137,Iraq,IRQ,80,439
80,id10137,Guatemala,GUA,81,431
81,id10137,Israel,ISR,82,423
82,id10137,Angola,ANG,83,419
83,id10137,Albania,ALB,84,414
84,id10137,China PR,CHN,85,413
85,id10137,Korea DPR,PRK,86,411
86,id10137,Belarus,BLR,87,410
87,id10137,Finland,FIN,88,407
88,id10137,Zimbabwe,ZIM,89,396
89,id10137,Uganda,UGA,90,394
90,id10137,Burkina Faso,BFA,91,392
91,id10137,New Zealand,NZL,92,390
92,id10137,Togo,TOG,93,377
93,id10137,Congo,CGO,94,374
94,id10137,Oman,OMA,95,370
95,id10137,Malawi,MWI,96,365
96,id10137,Iceland,ISL,97,362
97,id10137,Liberia,LBR,98,357
98,id10137,Mozambique,MOZ,99,352
99,id10137,Sudan,SDN,100,351
100,id10137,Qatar,QAT,101,350
101,id10137,Dominican Republic,DOM,102,346
102,id10137,Congo DR,COD,103,345
103,id10137,FYR Macedonia,MKD,104,334
104,id10137,Equatorial Guinea,EQG,105,328
105,id10137,Antigua and Barbuda,ATG,106,324
106,id10137,Cyprus,CYP,107,321
107,id10137,Namibia,NAM,108,318
108,id10137,Lebanon,LIB,109,314
109,id10137,Lithuania,LTU,110,311
110,id10137,Azerbaijan,AZE,111,309
111,id10137,Kuwait,KUW,112,308
112,id10137,New Caledonia,NCL,113,303
113,id10137,Saudi Arabia,KSA,113,303
114,id10137,Bahrain,BHR,115,291
115,id10137,United Arab Emirates,UAE,116,288
116,id10137,Northern Ireland,NIR,117,287
117,id10137,Ethiopia,ETH,118,284
118,id10137,Latvia,LVA,118,284
119,id10137,Bermuda,BER,120,277
120,id10137,Botswana,BOT,120,277
121,id10137,Guyana,GUY,122,276
122,id10137,St. Kitts and Nevis,SKN,122,276
123,id10137,Rwanda,RWA,124,272
124,id10137,Chad,CHA,125,266
125,id10137,Turkmenistan,TKM,125,266
126,id10137,Tahiti,TAH,127,265
127,id10137,Kenya,KEN,128,262
128,id10137,Puerto Rico,PUR,129,244
129,id10137,Suriname,SUR,130,243
130,id10137,Gambia,GAM,131,242
131,id10137,São Tomé e Príncipe,STP,132,240
132,id10137,Tanzania,TAN,132,240
133,id10137,Grenada,GRN,134,234
134,id10137,Burundi,BDI,135,232
135,id10137,Tajikistan,TJK,136,220
136,id10137,Niger,NIG,137,218
137,id10137,Nicaragua,NCA,138,210
138,id10137,Thailand,THA,139,206
139,id10137,Vietnam,VIE,140,203
140,id10137,Solomon Islands,SOL,141,202
141,id10137,Luxembourg,LUX,142,191
142,id10137,St. Vincent and the Grenadines,VIN,143,190
143,id10137,Belize,BLZ,144,188
144,id10137,Moldova,MDA,145,187
145,id10137,Cuba,CUB,146,179
146,id10137,Kazakhstan,KAZ,147,178
147,id10137,Philippines,PHI,147,178
148,id10137,Palestine,PLE,149,170
149,id10137,Syria,SYR,150,169
150,id10137,Curaçao,CUW,151,166
151,id10137,Barbados,BRB,152,158
152,id10137,Malta,MLT,153,156
153,id10137,Aruba,ARU,154,154
154,id10137,Liechtenstein,LIE,155,150
155,id10137,Dominica,DMA,156,146
156,id10137,Yemen,YEM,157,141
157,id10137,Faroe Islands,FRO,158,135
158,id10137,Lesotho,LES,158,135
159,id10137,Hong Kong,HKG,160,133
160,id10137,Maldives,MDV,160,133
161,id10137,Malaysia,MAS,162,126
162,id10137,Singapore,SIN,162,126
163,id10137,Samoa,SAM,164,124
164,id10137,Nepal,NEP,165,123
165,id10137,Afghanistan,AFG,166,122
166,id10137,Fiji,FIJ,167,121
167,id10137,India,IND,168,114
168,id10137,Bangladesh,BAN,169,112
169,id10137,Indonesia,IDN,170,111
170,id10137,Madagascar,MAD,171,106
171,id10137,Vanuatu,VAN,172,99
172,id10137,Guinea-Bissau,GNB,173,98
173,id10137,Tonga,TGA,174,87
174,id10137,American Samoa,ASA,175,85
175,id10137,Chinese Taipei,TPE,176,80
176,id10137,Pakistan,PAK,177,72
177,id10137,Guam,GUM,178,71
178,id10137,US Virgin Islands,VIR,179,70
179,id10137,Sri Lanka,SRI,180,68
180,id10137,Bahamas,BAH,181,66
181,id10137,Montserrat,MSR,181,66
182,id10137,Cayman Islands,CAY,183,65
183,id10137,Myanmar,MYA,184,60
184,id10137,Mongolia,MNG,185,55
185,id10137,St. Lucia,LCA,185,55
186,id10137,Eritrea,ERI,187,45
187,id10137,Somalia,SOM,188,43
188,id10137,Cambodia,CAM,189,42
189,id10137,Comoros,COM,190,39
190,id10137,Seychelles,SEY,190,39
191,id10137,Swaziland,SWZ,190,39
192,id10137,Laos,LAO,193,38
193,id10137,Papua New Guinea,PNG,193,38
194,id10137,British Virgin Islands,VGB,195,34
195,id10137,Cook Islands,COK,196,28
196,id10137,Djibouti,DJI,197,25
197,id10137,Kyrgyz Republic,KGZ,198,20
198,id10137,Macau,MAC,198,20
199,id10137,South Sudan,SSD,198,20
200,id10137,Andorra,AND,201,13
201,id10137,Mauritius,MRI,201,13
202,id10137,Brunei Darussalam,BRU,203,5
203,id10137,Anguilla,AIA,204,4
204,id10137,Mauritania,MTN,205,3
205,id10137,Timor-Leste,TLS,206,2
206,id10137,Bhutan,BHU,207,0
207,id10137,San Marino,SMR,207,0
208,id10137,Turks and Caicos Islands,TCA,207,0
0,id10109,Spain,ESP,1,1617
1,id10109,Germany,GER,2,1437
2,id10109,England,ENG,3,1274
3,id10109,Portugal,POR,4,1232
4,id10109,Uruguay,URU,5,1217
5,id10109,Italy,ITA,6,1174
6,id10109,Argentina,ARG,7,1121
7,id10109,Netherlands,NED,8,1044
8,id10109,Croatia,CRO,9,1020
9,id10109,Denmark,DEN,10,1006
10,id10109,Greece,GRE,11,1001
11,id10109,Brazil,BRA,12,996
12,id10109,Russia,RUS,13,990
13,id10109,Chile,CHI,14,984
14,id10109,France,FRA,15,965
15,id10109,Côte d'Ivoire,CIV,16,912
16,id10109,Ecuador,ECU,17,890
17,id10109,Sweden,SWE,18,875
18,id10109,Czech Republic,CZE,19,869
19,id10109,Switzerland,SUI,20,847
20,id10109,Mexico,MEX,21,845
21,id10109,Colombia,COL,22,843
22,id10109,Japan,JPN,23,793
23,id10109,Slovenia,SVN,24,784
24,id10109,Australia,AUS,25,778
25,id10109,Republic of Ireland,IRL,26,768
26,id10109,Korea Republic,KOR,27,763
27,id10109,Algeria,ALG,28,734
28,id10109,Paraguay,PAR,29,728
29,id10109,Bosnia and Herzegovina,BIH,30,717
30,id10109,Ghana,GHA,31,714
31,id10109,Mali,MLI,32,710
32,id10109,USA,USA,33,697
33,id10109,Norway,NOR,34,682
34,id10109,Turkey,TUR,35,678
35,id10109,Libya,LBY,36,666
36,id10109,Hungary,HUN,37,663
37,id10109,Egypt,EGY,38,634
38,id10109,Ukraine,UKR,39,628
39,id10109,Belgium,BEL,40,626
40,id10109,Tunisia,TUN,41,625
41,id10109,Serbia,SRB,42,624
42,id10109,Zambia,ZAM,42,624
43,id10109,Gabon,GAB,44,617
44,id10109,Slovakia,SVK,45,616
45,id10109,Wales,WAL,45,616
46,id10109,Scotland,SCO,47,610
47,id10109,Montenegro,MNE,48,606
48,id10109,Austria,AUT,49,598
49,id10109,Panama,PAN,50,591
50,id10109,Peru,PER,51,587
51,id10109,Venezuela,VEN,52,584
52,id10109,Armenia,ARM,53,575
53,id10109,Iran,IRN,54,573
54,id10109,Estonia,EST,55,572
55,id10109,Poland,POL,56,547
56,id10109,Romania,ROU,57,542
57,id10109,Nigeria,NGA,58,523
58,id10109,Sierra Leone,SLE,59,518
59,id10109,Jamaica,JAM,60,515
60,id10109,Cameroon,CMR,61,510
61,id10109,Senegal,SEN,62,508
62,id10109,Bolivia,BOL,63,501
63,id10109,Central African Republic,CTA,64,492
64,id10109,Cape Verde Islands,CPV,65,490
65,id10109,Costa Rica,CRC,66,487
66,id10109,El Salvador,SLV,67,481
67,id10109,Morocco,MAR,68,478
68,id10109,Guinea,GUI,69,472
69,id10109,Uzbekistan,UZB,70,470
70,id10109,Benin,BEN,71,468
71,id10109,Honduras,HON,72,460
72,id10109,Canada,CAN,73,454
73,id10109,South Africa,RSA,74,448
74,id10109,Israel,ISR,75,446
75,id10109,Belarus,BLR,76,443
76,id10109,Haiti,HAI,77,439
77,id10109,China PR,CHN,78,437
